Feeder Name, Energy consumption 2019 run, Energy consumption 2020 run, Difference
 NY_10_2561, 6206820000.0, 8040750000.0, -1833930000.0
 NY_10_2562, 3342120000.0, 4310390000.0, -968270000.0
 NY_10_2761, 4107550000.0, 4692010000.0, -584460000.0
 NY_10_2762, 6078760000.0, 7106480000.0, -1027720000.0
 NY_10_2861, 5063460000.0, 5104860000.0, -41400000.0
 NY_10_2862, 7207380000.0, 7741300000.0, -533920000.0
 NY_10_3061, 1039040000.0, 1152760000.0, -113720000.0
 NY_10_3062, 9281420000.0, 9821930000.0, -540510000.0
 NY_10_3261, 3142290000.0, 3191810000.0, -49520000.0
 NY_10_3352, 34394100000.0, 37296400000.0, -2902300000.0
 NY_10_3353, 17964900000.0, 18410800000.0, -445900000.0
 NY_10_3354, 28747400000.0, 26816800000.0, 1930600000.0
 NY_10_3355, 12478900000.0, 14048800000.0, -1569900000.0
 NY_10_3356, 28853400000.0, 27569800000.0, 1283600000.0
 NY_10_3661, 2262520000.0, 2522720000.0, -260200000.0
 NY_10_3761, 7221400000.0, 8315730000.0, -1094330000.0
 NY_10_3762, 5784220000.0, 7140700000.0, -1356480000.0
 NY_10_4451, 2883270000.0, 3382850000.0, -499580000.0
 NY_10_4455, 12447400000.0, 14463700000.0, -2016300000.0
 NY_10_4456, 479711000.0, 531581000.0, -51870000.0
 NY_10_4457, 14805600000.0, 18488800000.0, -3683200000.0
 NY_10_4458, 12037000000.0, 13470300000.0, -1433300000.0
 NY_11_0763, 8469980000.0, 8052390000.0, 417590000.0
 NY_11_0764, 2912290000.0, 2944360000.0, -32070000.0
 NY_11_1066, 4029350000.0, 4283620000.0, -254270000.0
 NY_11_1067, 5156680000.0, 5690450000.0, -533770000.0
 NY_11_12062, 3690150000.0, 10427600000.0, -6737450000.0
 NY_11_12081, 7475950000.0, 8416030000.0, -940080000.0
 NY_11_12861, 3555420000.0, 4296390000.0, -740970000.0
 NY_11_13162, 3008940000.0, 3011410000.0, -2470000.0
 NY_11_13163, 4547810000.0, 3933190000.0, 614620000.0
 NY_11_1324, 4444220000.0, 6305410000.0, -1861190000.0
 NY_11_13371, 5279820000.0, 5507440000.0, -227620000.0
 NY_11_13372, 8532950000.0, 5399710000.0, 3133240000.0
 NY_11_13373, 10230100000.0, 11627900000.0, -1397800000.0
 NY_11_13374, 10746100000.0, 8423610000.0, 2322490000.0
 NY_11_13772, 10410500000.0, 12626800000.0, -2216300000.0
 NY_11_13773, 3458250000.0, 5729830000.0, -2271580000.0
 NY_11_13851, 14795400000.0, 13184000000.0, 1611400000.0
 NY_11_14158, 11487000000.0, 8828740000.0, 2658260000.0
 NY_11_14465, 3145350000.0, 3063260000.0, 82090000.0
 NY_11_14466, 6973210000.0, 7871120000.0, -897910000.0
 NY_11_14467, 6725000000.0, 7702510000.0, -977510000.0
 NY_11_14468, 7701630000.0, 8774530000.0, -1072900000.0
 NY_11_15066, 6953660000.0, 8137980000.0, -1184320000.0
 NY_11_15067, 13285800000.0, 15607900000.0, -2322100000.0
 NY_11_15151, 24614800000.0, 18144800000.0, 6470000000.0
 NY_11_15152, 8214680000.0, 6864710000.0, 1349970000.0
 NY_11_15153, 53108400000.0, 53985800000.0, -877400000.0
 NY_11_15154, 28583100000.0, 25258000000.0, 3325100000.0
 NY_11_1562, 8028000000.0, 8960890000.0, -932890000.0
 NY_11_1672, 7927800000.0, 12640300000.0, -4712500000.0
 NY_11_1673, 8051190000.0, 13698800000.0, -5647610000.0
 NY_11_16765, 10381600000.0, 11953900000.0, -1572300000.0
 NY_11_16766, 9660050000.0, 9202150000.0, 457900000.0
 NY_11_16768, 6490640000.0, 8125840000.0, -1635200000.0
 NY_11_16852, 29021300000.0, 35813200000.0, -6791900000.0
 NY_11_16853, 34216000000.0, 34655400000.0, -439400000.0
 NY_11_16854, 18277300000.0, 22851000000.0, -4573700000.0
 NY_11_1923, 10761400000.0, 11995400000.0, -1234000000.0
 NY_11_21371, 6115450000.0, 9522010000.0, -3406560000.0
 NY_11_21372, 11670400000.0, 1539080000.0, 10131320000.0
 NY_11_21373, 8177460000.0, 7973690000.0, 203770000.0
 NY_11_21861, 9235390000.0, 8820110000.0, 415280000.0
 NY_11_21862, 6819820000.0, 9220080000.0, -2400260000.0
 NY_11_21863, 11286400000.0, 10947100000.0, 339300000.0
 NY_11_21864, 4472420000.0, 5581480000.0, -1109060000.0
 NY_11_21964, 12225300000.0, 14533600000.0, -2308300000.0
 NY_11_22076, 5380070000.0, 5056030000.0, 324040000.0
 NY_11_22077, 7300720000.0, 8569130000.0, -1268410000.0
 NY_11_22078, 5198570000.0, 3115610000.0, 2082960000.0
 NY_11_22151, 21683600000.0, 22314300000.0, -630700000.0
 NY_11_22305, 5108230000.0, 4828440000.0, 279790000.0
 NY_11_22317, 7658400000.0, 8503520000.0, -845120000.0
 NY_11_22326, 12046100000.0, 11936000000.0, 110100000.0
 NY_11_22350, 6598920000.0, 5886560000.0, 712360000.0
 NY_11_22351, 36183700000.0, 41022500000.0, -4838800000.0
 NY_11_22353, 16207500000.0, 15032700000.0, 1174800000.0
 NY_11_22355, 12666500000.0, 12035500000.0, 631000000.0
 NY_11_22356, 21701200000.0, 21025700000.0, 675500000.0
 NY_11_22357, 13074200000.0, 12437500000.0, 636700000.0
 NY_11_22358, 19040500000.0, 15655300000.0, 3385200000.0
 NY_11_22363, 5266540000.0, 4962320000.0, 304220000.0
 NY_11_22372, 5856010000.0, 5665620000.0, 190390000.0
 NY_11_22374, 8541200000.0, 8284370000.0, 256830000.0
 NY_11_22398, 7890550000.0, 7559660000.0, 330890000.0
 NY_11_22766, 7571820000.0, 12030500000.0, -4458680000.0
 NY_11_22767, 10038900000.0, 9011280000.0, 1027620000.0
 NY_11_22769, 9867550000.0, 11350000000.0, -1482450000.0
 NY_11_23550, 25553200000.0, 34918300000.0, -9365100000.0
 NY_11_23551, 37626600000.0, 41832400000.0, -4205800000.0
 NY_11_23552, 25351100000.0, 28069000000.0, -2717900000.0
 NY_11_23554, 28100800000.0, 36724800000.0, -8624000000.0
 NY_11_23556, 27250400000.0, 32840600000.0, -5590200000.0
 NY_11_24340, 22690600000.0, 22345100000.0, 345500000.0
 NY_11_24341, 3497380000.0, 2431650000.0, 1065730000.0
 NY_11_24342, 8309120000.0, 4822580000.0, 3486540000.0
 NY_11_24343, 15490300000.0, 15683400000.0, -193100000.0
 NY_11_24344, 241418000.0, 239262000.0, 2156000.0
 NY_11_24345, 9786960000.0, 23474800000.0, -13687840000.0
 NY_11_24346, 19194700000.0, 20841500000.0, -1646800000.0
 NY_11_24347, 19775000000.0, 23990500000.0, -4215500000.0
 NY_11_24348, 4824730000.0, 4743250000.0, 81480000.0
 NY_11_24351, 27027900000.0, 24243100000.0, 2784800000.0
 NY_11_24352, 17176700000.0, 31053400000.0, -13876700000.0
 NY_11_24355, 11066300000.0, 21310300000.0, -10244000000.0
 NY_11_24359, 7821610000.0, 8687900000.0, -866290000.0
 NY_11_24451, 6023520000.0, 9818010000.0, -3794490000.0
 NY_11_24452, 31527900000.0, 38766700000.0, -7238800000.0
 NY_11_24453, 33380900000.0, 38042400000.0, -4661500000.0
 NY_11_24454, 24245000000.0, 36133300000.0, -11888300000.0
 NY_11_24751, 26773700000.0, 31998200000.0, -5224500000.0
 NY_11_24752, 3957470000.0, 4977290000.0, -1019820000.0
 NY_11_24753, 22757700000.0, 26501100000.0, -3743400000.0
 NY_11_25051, 20051200000.0, 20601400000.0, -550200000.0
 NY_11_25052, 25566600000.0, 31523500000.0, -5956900000.0
 NY_11_25053, 29308200000.0, 34359000000.0, -5050800000.0
 NY_11_25054, 21260800000.0, 25022300000.0, -3761500000.0
 NY_11_25351, 29434800000.0, 28938500000.0, 496300000.0
 NY_11_25352, 41314900000.0, 42391600000.0, -1076700000.0
 NY_11_25353, 24561400000.0, 28198600000.0, -3637200000.0
 NY_11_25355, 12777300000.0, 16326200000.0, -3548900000.0
 NY_11_25356, 40679000000.0, 44420800000.0, -3741800000.0
 NY_11_25357, 24921300000.0, 25378500000.0, -457200000.0
 NY_11_25358, 42461100000.0, 41460800000.0, 1000300000.0
 NY_11_25554, 28872300000.0, 33362100000.0, -4489800000.0
 NY_11_25555, 42089900000.0, 46814900000.0, -4725000000.0
 NY_11_25556, 23301000000.0, 20218600000.0, 3082400000.0
 NY_11_26051, 34668400000.0, 44989900000.0, -10321500000.0
 NY_11_26052, 28073500000.0, 31558100000.0, -3484600000.0
 NY_11_26053, 31388100000.0, 30986400000.0, 401700000.0
 NY_11_26054, 14325300000.0, 16997000000.0, -2671700000.0
 NY_11_26055, 21482900000.0, 23407700000.0, -1924800000.0
 NY_11_26056, 26610300000.0, 30165400000.0, -3555100000.0
 NY_11_26057, 11932200000.0, 10804600000.0, 1127600000.0
 NY_11_26151, 41034200000.0, 15904100000.0, 25130100000.0
 NY_11_26152, 39293200000.0, 36913300000.0, 2379900000.0
 NY_11_26153, 44836100000.0, 46065700000.0, -1229600000.0
 NY_11_26154, 21400100000.0, 24564700000.0, -3164600000.0
 NY_11_26251, 7362180000.0, 6826020000.0, 536160000.0
 NY_11_26252, 10475900000.0, 11171600000.0, -695700000.0
 NY_11_26253, 21293900000.0, 22442300000.0, -1148400000.0
 NY_11_26551, 33680200000.0, 38511800000.0, -4831600000.0
 NY_11_26552, 36228100000.0, 47829700000.0, -11601600000.0
 NY_11_26553, 22754700000.0, 24129200000.0, -1374500000.0
 NY_11_26554, 35075400000.0, 34176100000.0, 899300000.0
 NY_11_26555, 34534200000.0, 38780100000.0, -4245900000.0
 NY_11_26651, 26213600000.0, 26705400000.0, -491800000.0
 NY_11_26653, 36418900000.0, 40548500000.0, -4129600000.0
 NY_11_26655, 32082000000.0, 39476900000.0, -7394900000.0
 NY_11_26656, 24785400000.0, 30285100000.0, -5499700000.0
 NY_11_26658, 20148500000.0, 26489400000.0, -6340900000.0
 NY_11_2675, 4783620000.0, 4538770000.0, 244850000.0
 NY_11_26751, 22933600000.0, 37485600000.0, -14552000000.0
 NY_11_26752, 36379700000.0, 36382400000.0, -2700000.0
 NY_11_26753, 21771300000.0, 28135500000.0, -6364200000.0
 NY_11_26754, 32168300000.0, 29346400000.0, 2821900000.0
 NY_11_26755, 8181780000.0, 6541240000.0, 1640540000.0
 NY_11_26756, 22314200000.0, 27963300000.0, -5649100000.0
 NY_11_2676, 8225220000.0, 6894210000.0, 1331010000.0
 NY_11_2677, 5921420000.0, 6807790000.0, -886370000.0
 NY_11_2678, 12924900000.0, 13397800000.0, -472900000.0
 NY_11_26951, 25732100000.0, 33058400000.0, -7326300000.0
 NY_11_26952, 36288600000.0, 48609200000.0, -12320600000.0
 NY_11_26953, 16188800000.0, 21057800000.0, -4869000000.0
 NY_11_26954, 37453700000.0, 42175800000.0, -4722100000.0
 NY_11_27451, 17547400000.0, 31098600000.0, -13551200000.0
 NY_11_2860, 4062420000.0, 4438890000.0, -376470000.0
 NY_11_2862, 9196110000.0, 11052100000.0, -1855990000.0
 NY_11_28651, 45138000000.0, 46651900000.0, -1513900000.0
 NY_11_28652, 27138600000.0, 27298200000.0, -159600000.0
 NY_11_28654, 12061200000.0, 10990100000.0, 1071100000.0
 NY_11_28656, 18470400000.0, 23869800000.0, -5399400000.0
 NY_11_28657, 10169300000.0, 13100900000.0, -2931600000.0
 NY_11_28658, 35263400000.0, 43170200000.0, -7906800000.0
 NY_11_2867, 3825460000.0, 3867170000.0, -41710000.0
 NY_11_2868, 7100870000.0, 7508600000.0, -407730000.0
 NY_11_2869, 5287760000.0, 5830890000.0, -543130000.0
 NY_11_2870, 4806570000.0, 4640130000.0, 166440000.0
 NY_11_2873, 8025430000.0, 8774320000.0, -748890000.0
 NY_11_2874, 7858290000.0, 7989790000.0, -131500000.0
 NY_11_29055, 12247700000.0, 9978780000.0, 2268920000.0
 NY_11_29056, 31082700000.0, 40761800000.0, -9679100000.0
 NY_11_29057, 29596000000.0, 38350700000.0, -8754700000.0
 NY_11_29058, 33000300000.0, 36792500000.0, -3792200000.0
 NY_11_29154, 21848700000.0, 23325600000.0, -1476900000.0
 NY_11_29155, 11877600000.0, 14361900000.0, -2484300000.0
 NY_11_29156, 17717400000.0, 18020400000.0, -303000000.0
 NY_11_29451, 13321800000.0, 15112900000.0, -1791100000.0
 NY_11_29551, 34877800000.0, 31438400000.0, 3439400000.0
 NY_11_29552, 17465400000.0, 17628500000.0, -163100000.0
 NY_11_29553, 17666400000.0, 17152500000.0, 513900000.0
 NY_11_29554, 28703600000.0, 25971700000.0, 2731900000.0
 NY_11_29753, 21465200000.0, 24306300000.0, -2841100000.0
 NY_11_29754, 28052200000.0, 30477200000.0, -2425000000.0
 NY_11_29755, 24759600000.0, 26776000000.0, -2016400000.0
 NY_11_29756, 14350400000.0, 13503300000.0, 847100000.0
 NY_11_29757, 12315200000.0, 11952900000.0, 362300000.0
 NY_11_32554, 41841800000.0, 49689600000.0, -7847800000.0
 NY_11_32555, 37729800000.0, 48794400000.0, -11064600000.0
 NY_11_32556, 32708900000.0, 41556100000.0, -8847200000.0
 NY_11_4430, 10489400000.0, 11668800000.0, -1179400000.0
 NY_11_4463, 8887070000.0, 11064100000.0, -2177030000.0
 NY_11_5027, 3249410000.0, 3800910000.0, -551500000.0
 NY_11_5164, 12002700000.0, 13776400000.0, -1773700000.0
 NY_11_5165, 14699700000.0, 18648400000.0, -3948700000.0
 NY_11_5561, 5865400000.0, 6216410000.0, -351010000.0
 NY_11_5866, 6618350000.0, 11512700000.0, -4894350000.0
 NY_11_5867, 10484800000.0, 9902060000.0, 582740000.0
 NY_11_5951, 36541900000.0, 35177800000.0, 1364100000.0
 NY_11_5952, 12564000000.0, 10033900000.0, 2530100000.0
 NY_11_5953, 34227400000.0, 42054100000.0, -7826700000.0
 NY_11_5955, 32273200000.0, 29617800000.0, 2655400000.0
 NY_11_5956, 29445300000.0, 36485500000.0, -7040200000.0
 NY_11_5957, 44429600000.0, 50519200000.0, -6089600000.0
 NY_11_5958, 45094200000.0, 54817200000.0, -9723000000.0
 NY_11_690051, 26700100000.0, 34014100000.0, -7314000000.0
 NY_11_690052, 21336000000.0, 26756000000.0, -5420000000.0
 NY_11_690053, 35901700000.0, 43031900000.0, -7130200000.0
 NY_11_690055, 18787300000.0, 28862000000.0, -10074700000.0
 NY_11_690056, 24176500000.0, 26098200000.0, -1921700000.0
 NY_11_690057, 29945700000.0, 35889000000.0, -5943300000.0
 NY_11_7253, 38771900000.0, 42375000000.0, -3603100000.0
 NY_11_7254, 27242200000.0, 32851300000.0, -5609100000.0
 NY_11_7255, 24883800000.0, 28418900000.0, -3535100000.0
 NY_11_7256, 27686600000.0, 29447400000.0, -1760800000.0
 NY_11_7257, 21369500000.0, 19971700000.0, 1397800000.0
 NY_11_7258, 36615500000.0, 36558100000.0, 57400000.0
 NY_12_11706, 2890280000.0, 3294040000.0, -403760000.0
 NY_12_12962, 6937000000.0, 7030670000.0, -93670000.0
 NY_12_22869, 9690630000.0, 11747300000.0, -2056670000.0
 NY_12_23051, 1642110000.0, 1615420000.0, 26690000.0
 NY_12_2425, 4763020000.0, 5008730000.0, -245710000.0
 NY_12_24651, 7097580000.0, 6654740000.0, 442840000.0
 NY_12_27051, 15734800000.0, 16950900000.0, -1216100000.0
 NY_12_27052, 28945600000.0, 29262400000.0, -316800000.0
 NY_12_27651, 9777320000.0, 10477600000.0, -700280000.0
 NY_12_27851, 24007100000.0, 29246800000.0, -5239700000.0
 NY_12_27852, 18804300000.0, 21852500000.0, -3048200000.0
 NY_12_27853, 14476200000.0, 18594000000.0, -4117800000.0
 NY_12_33451, 38190100000.0, 40567700000.0, -2377600000.0
 NY_12_33452, 28353700000.0, 26566400000.0, 1787300000.0
 NY_12_33453, 14730100000.0, 17616400000.0, -2886300000.0
 NY_12_33454, 40521200000.0, 42199000000.0, -1677800000.0
 NY_12_50202, 4969980000.0, 5327570000.0, -357590000.0
 NY_12_50203, 5259420000.0, 5774910000.0, -515490000.0
 NY_12_7473, 4433710000.0, 4687400000.0, -253690000.0
 NY_13_32355, 37368300000.0, 43481000000.0, -6112700000.0
 NY_13_32356, 22548000000.0, 25015700000.0, -2467700000.0
 NY_13_32358, 17637200000.0, 22632500000.0, -4995300000.0
 NY_13_72661, 2649920000.0, 2678710000.0, -28790000.0
 NY_13_73351, 23670500000.0, 28694900000.0, -5024400000.0
 NY_13_73352, 24551900000.0, 27454700000.0, -2902800000.0
 NY_13_73353, 17415700000.0, 22529700000.0, -5114000000.0
 NY_13_74865, 7183010000.0, 9910070000.0, -2727060000.0
 NY_13_74866, 7207150000.0, 8710440000.0, -1503290000.0
 NY_13_74867, 8229970000.0, 3190530000.0, 5039440000.0
 NY_13_74868, 9251180000.0, 10005200000.0, -754020000.0
 NY_13_75461, 5046300000.0, 3466040000.0, 1580260000.0
 NY_13_75463, 7641250000.0, 9250350000.0, -1609100000.0
 NY_13_75464, 5251320000.0, 2151730000.0, 3099590000.0
 NY_13_76051, 31160800000.0, 30864200000.0, 296600000.0
 NY_13_76052, 27488600000.0, 23913800000.0, 3574800000.0
 NY_13_76053, 29553100000.0, 31450000000.0, -1896900000.0
 NY_13_76054, 36664500000.0, 29911500000.0, 6753000000.0
 NY_13_76055, 19874100000.0, 18281100000.0, 1593000000.0
 NY_13_76056, 21598100000.0, 29469400000.0, -7871300000.0
 NY_13_76462, 6569050000.0, 8509060000.0, -1940010000.0
 NY_13_76676, 14181800000.0, 6680790000.0, 7501010000.0
 NY_13_76677, 9901030000.0, 13443200000.0, -3542170000.0
 NY_13_76678, 2924130000.0, 3730440000.0, -806310000.0
 NY_13_76679, 8768110000.0, 10866300000.0, -2098190000.0
 NY_13_81361, 5851580000.0, 7488550000.0, -1636970000.0
 NY_13_81755, 17905300000.0, 23308900000.0, -5403600000.0
 NY_13_81756, 36656000000.0, 40969200000.0, -4313200000.0
 NY_13_81757, 17727900000.0, 21997000000.0, -4269100000.0
 NY_13_81758, 21107600000.0, 23395400000.0, -2287800000.0
 NY_13_87551, 26621200000.0, 31579300000.0, -4958100000.0
 NY_13_87552, 33123300000.0, 30213200000.0, 2910100000.0
 NY_13_87553, 24027600000.0, 27495600000.0, -3468000000.0
 NY_13_87554, 25476000000.0, 33194900000.0, -7718900000.0
 NY_13_87555, 22071000000.0, 22711300000.0, -640300000.0
 NY_14_10061, 9396710000.0, 9774120000.0, -377410000.0
 NY_14_10062, 8911150000.0, 9594800000.0, -683650000.0
 NY_14_13564, 12008700000.0, 17602700000.0, -5594000000.0
 NY_14_13565, 6388860000.0, 12976300000.0, -6587440000.0
 NY_14_21671, 5186190000.0, 6173470000.0, -987280000.0
 NY_14_21672, 11269900000.0, 12960200000.0, -1690300000.0
 NY_14_21673, 7418510000.0, 7829200000.0, -410690000.0
 NY_14_25453, 33988000000.0, 40104300000.0, -6116300000.0
 NY_14_25455, 19402700000.0, 23760200000.0, -4357500000.0
 NY_14_25456, 23146700000.0, 29855500000.0, -6708800000.0
 NY_14_25457, 26817500000.0, 25222200000.0, 1595300000.0
 NY_14_25458, 23372000000.0, 26305700000.0, -2933700000.0
 NY_14_25652, 24726100000.0, 24207600000.0, 518500000.0
 NY_14_25653, 19166700000.0, 23987200000.0, -4820500000.0
 NY_14_28352, 21866500000.0, 21632500000.0, 234000000.0
 NY_14_28353, 35202000000.0, 34229100000.0, 972900000.0
 NY_14_28354, 15856100000.0, 26912300000.0, -11056200000.0
 NY_14_29351, 24026900000.0, 33448100000.0, -9421200000.0
 NY_14_29651, 29751000000.0, 28790200000.0, 960800000.0
 NY_14_29652, 26990800000.0, 32247800000.0, -5257000000.0
 NY_14_29653, 27454600000.0, 29133000000.0, -1678400000.0
 NY_14_29951, 17855500000.0, 15593800000.0, 2261700000.0
 NY_14_4361, 9264750000.0, 11505700000.0, -2240950000.0
 NY_14_4362, 8847760000.0, 10927900000.0, -2080140000.0
 NY_14_5166, 7968700000.0, 8875710000.0, -907010000.0
 NY_16_32151, 32547900000.0, 41915600000.0, -9367700000.0
 NY_16_32451, 34189200000.0, 37318700000.0, -3129500000.0
 NY_16_32452, 25297200000.0, 25977600000.0, -680400000.0
 NY_16_4964, 6387860000.0, 7327000000.0, -939140000.0
 NY_16_6651, 13001700000.0, 17418800000.0, -4417100000.0
 NY_16_6652, 14699000000.0, 17194300000.0, -2495300000.0
 NY_17_33151, 34751700000.0, 40813100000.0, -6061400000.0
 NY_17_33152, 24630800000.0, 21440100000.0, 3190700000.0
 NY_17_33153, 21185900000.0, 30657400000.0, -9471500000.0
 NY_17_33351, 17576700000.0, 21240900000.0, -3664200000.0
 NY_17_33352, 13926200000.0, 16484800000.0, -2558600000.0
 NY_17_38271, 8180360000.0, 8179490000.0, 870000.0
 NY_17_38272, 8282340000.0, 9432740000.0, -1150400000.0
 NY_17_38361, 5119300000.0, 5288930000.0, -169630000.0
 NY_17_38362, 6986830000.0, 7372620000.0, -385790000.0
 NY_17_38363, 5969240000.0, 5709100000.0, 260140000.0
 NY_17_38364, 8302220000.0, 7916030000.0, 386190000.0
 NY_17_39861, 5050870000.0, 5538160000.0, -487290000.0
 NY_17_39963, 5599960000.0, 6436150000.0, -836190000.0
 NY_17_60451, 6036450000.0, 6660530000.0, -624080000.0
 NY_17_60452, 14668200000.0, 6735720000.0, 7932480000.0
 NY_17_60453, 24533300000.0, 26693700000.0, -2160400000.0
 NY_17_60454, 10597000000.0, 11724800000.0, -1127800000.0
 NY_17_60656, 25484900000.0, 26392000000.0, -907100000.0
 NY_17_60657, 28811000000.0, 31738400000.0, -2927400000.0
 NY_17_60658, 24782100000.0, 30891200000.0, -6109100000.0
 NY_17_61651, 21041200000.0, 22900400000.0, -1859200000.0
 NY_17_61652, 16375600000.0, 13660800000.0, 2714800000.0
 NY_17_61653, 26170500000.0, 30206900000.0, -4036400000.0
 NY_17_61654, 7179690000.0, 9114770000.0, -1935080000.0
 NY_17_62257, 17365800000.0, 22467900000.0, -5102100000.0
 NY_17_62258, 11543800000.0, 13787500000.0, -2243700000.0
 NY_17_63264, 8019850000.0, 8898410000.0, -878560000.0
 NY_17_63265, 10367400000.0, 10368600000.0, -1200000.0
 NY_17_63266, 9596590000.0, 9333370000.0, 263220000.0
 NY_17_64655, 23815000000.0, 40056600000.0, -16241600000.0
 NY_17_64656, 24494800000.0, 29815900000.0, -5321100000.0
 NY_17_64657, 35245700000.0, 30837600000.0, 4408100000.0
 NY_17_64658, 32238600000.0, 30081400000.0, 2157200000.0
 NY_17_64659, 12119000000.0, 22818000000.0, -10699000000.0
 NY_17_65140, 32361500000.0, 34484300000.0, -2122800000.0
 NY_17_65141, 24653500000.0, 24027400000.0, 626100000.0
 NY_17_65148, 31156200000.0, 36896700000.0, -5740500000.0
 NY_17_65149, 15357800000.0, 14263800000.0, 1094000000.0
 NY_17_65150, 21166300000.0, 26104400000.0, -4938100000.0
 NY_17_65151, 30968500000.0, 29196300000.0, 1772200000.0
 NY_17_65271, 4266070000.0, 4992060000.0, -725990000.0
 NY_17_65272, 4598670000.0, 4921180000.0, -322510000.0
 NY_17_65273, 8140220000.0, 9713900000.0, -1573680000.0
 NY_17_65274, 8046730000.0, 8637880000.0, -591150000.0
 NY_17_65651, 17587000000.0, 17272400000.0, 314600000.0
 NY_17_65671, 5496310000.0, 7326620000.0, -1830310000.0
 NY_17_65673, 6411060000.0, 7568040000.0, -1156980000.0
 NY_17_66351, 24748100000.0, 28190400000.0, -3442300000.0
 NY_17_66352, 18135100000.0, 20963600000.0, -2828500000.0
 NY_17_66354, 36899800000.0, 41332900000.0, -4433100000.0
 NY_17_66355, 23357200000.0, 21607600000.0, 1749600000.0
 NY_17_66356, 23265400000.0, 26559000000.0, -3293600000.0
 NY_17_66468, 10900200000.0, 11286800000.0, -386600000.0
 NY_17_66471, 4311770000.0, 5007660000.0, -695890000.0
 NY_17_66472, 10479700000.0, 12722200000.0, -2242500000.0
 NY_17_66473, 6928810000.0, 7829080000.0, -900270000.0
 NY_17_66474, 5549650000.0, 5604980000.0, -55330000.0
 NY_17_66475, 9443580000.0, 10885100000.0, -1441520000.0
 NY_17_66851, 20359400000.0, 26811600000.0, -6452200000.0
 NY_17_66852, 25463000000.0, 32758300000.0, -7295300000.0
 NY_17_66853, 24445300000.0, 27901200000.0, -3455900000.0
 NY_17_66854, 29250400000.0, 37053200000.0, -7802800000.0
 NY_17_67052, 17634900000.0, 22723000000.0, -5088100000.0
 NY_17_67053, 23957900000.0, 30268000000.0, -6310100000.0
 NY_17_68451, 33083200000.0, 41522000000.0, -8438800000.0
 NY_17_68452, 41643400000.0, 43911700000.0, -2268300000.0
 NY_17_68453, 37649900000.0, 29579300000.0, 8070600000.0
 NY_17_70152, 15327200000.0, 19288300000.0, -3961100000.0
 NY_17_70161, 8753010000.0, 10359600000.0, -1606590000.0
 NY_18_1166, 11169900000.0, 15191000000.0, -4021100000.0
 NY_18_32651, 6798480000.0, 8536310000.0, -1737830000.0
 NY_18_65355, 17216200000.0, 33503000000.0, -16286800000.0
 NY_18_65356, 13876400000.0, 16503200000.0, -2626800000.0
 NY_18_65357, 16078200000.0, 19396200000.0, -3318000000.0
 NY_18_65358, 31333600000.0, 37276900000.0, -5943300000.0
 NY_18_65471, 9407440000.0, 11257300000.0, -1849860000.0
 NY_18_65472, 6680250000.0, 10154600000.0, -3474350000.0
 NY_18_65473, 13290800000.0, 13982100000.0, -691300000.0
 NY_18_65474, 15908800000.0, 14907000000.0, 1001800000.0
 NY_18_66581, 10296800000.0, 12107000000.0, -1810200000.0
 NY_18_66582, 8233990000.0, 9162460000.0, -928470000.0
 NY_18_66583, 3242390000.0, 3273690000.0, -31300000.0
 NY_18_66584, 1345830000.0, 1710850000.0, -365020000.0
 NY_18_66585, 1796970000.0, 1893870000.0, -96900000.0
 NY_18_66586, 12182200000.0, 14198300000.0, -2016100000.0
 NY_18_66951, 12630400000.0, 17166100000.0, -4535700000.0
 NY_18_66952, 22784500000.0, 28098700000.0, -5314200000.0
 NY_18_66953, 24346600000.0, 33373800000.0, -9027200000.0
 NY_18_66954, 32454700000.0, 26902000000.0, 5552700000.0
 NY_18_76251, 11361900000.0, 21296800000.0, -9934900000.0
 NY_18_76252, 16957000000.0, 17721500000.0, -764500000.0
 NY_18_76253, 19056500000.0, 17105500000.0, 1951000000.0
 NY_18_76254, 26274300000.0, 25405100000.0, 869200000.0
 NY_18_76255, 16133300000.0, 17595100000.0, -1461800000.0
 NY_18_76256, 23073700000.0, 27164200000.0, -4090500000.0
 NY_18_76257, 20377000000.0, 23622400000.0, -3245400000.0
 NY_18_76258, 10064400000.0, 22224700000.0, -12160300000.0
 NY_19_59471, 8335450000.0, 8769050000.0, -433600000.0
 NY_19_59472, 4470200000.0, 6600460000.0, -2130260000.0
 NY_19_59473, 7660460000.0, 8653610000.0, -993150000.0
 NY_19_59474, 6525920000.0, 5525700000.0, 1000220000.0
 NY_19_59475, 6513550000.0, 5720590000.0, 792960000.0
 NY_19_59476, 4950640000.0, 6548430000.0, -1597790000.0
 NY_19_59477, 6420340000.0, 8808680000.0, -2388340000.0
 NY_19_61452, 18792000000.0, 17789600000.0, 1002400000.0
 NY_19_62370, 7942950000.0, 8972490000.0, -1029540000.0
 NY_19_62371, 2611620000.0, 1811400000.0, 800220000.0
 NY_19_62372, 8036770000.0, 8007980000.0, 28790000.0
 NY_19_62373, 7991990000.0, 7332440000.0, 659550000.0
 NY_19_66671, 5251780000.0, 6364200000.0, -1112420000.0
 NY_19_67651, 27990900000.0, 30511800000.0, -2520900000.0
 NY_19_67761, 9248430000.0, 11468600000.0, -2220170000.0
 NY_19_67852, 13874400000.0, 11996600000.0, 1877800000.0
 NY_19_67853, 20108700000.0, 17571300000.0, 2537400000.0
